full_text,precinct,shape_area,shape_len,ward,TOTPOP,NH_WHITE,NH_BLACK,NH_AMIN,NH_ASIAN,NH_NHPI,NH_OTHER,NH_2MORE,HISP,H_WHITE,H_BLACK,H_AMIN,H_ASIAN,H_NHPI,H_OTHER,H_2MORE,VAP,HVAP,WVAP,BVAP,AMINVAP,ASIANVAP,NHPIVAP,OTHERVAP,2MOREVAP,TOTHH,LESS_10K,10K_15K,15K_20K,20K_25K,25K_30K,30K_35K,35K_40K,40K_45K,45K_50K,50K_60K,60K_75K,75K_100K,100K_125K,125K_150K,150K_200K,200K_MORE,JOINID,TOTV_19,JOYCE_19,VALLAS_19,WILSON_19,PRECK_19,DALEY_19,MCCART_19,CHICO_19,MEND_19,ENYIA_19,FORD_19,SALGRIF_19,LHGTFT_19,FIORETTI_1,KOZLAR_19,TOTV_RO15,RO_E15,RO_G15,TOTV_G15,EMAN_G15,WILS_G15,FIORET_G15,GARCIA_G15,WALLS_G15,TOTPOP19,NH_WHITE19,NH_BLACK19,NH_AMIN19,NH_ASIAN19,NH_NHPI19,NH_OTHER19,NH_2MORE19,HISP19,H_WHITE19,H_BLACK19,H_AMIN19,H_ASIAN19,H_NHPI19,H_OTHER19,H_2MORE19,Ward_Prec,MAY19LL,MAY19TP,COUNTY,HVAP_pct,WVAP_pct,BVAP_pct,AMINVAP_pct,ASIANVAP_pct,NHPIVAP_pct,OTHERVAP_pct,2MOREVAP_pct,LESS_10K_pct,10K_15K_pct,15K_20K_pct,20K_25K_pct,25K_30K_pct,30K_35K_pct,35K_40K_pct,40K_45K_pct,45K_50K_pct,50K_60K_pct,60K_75K_pct,75K_100K_pct,100K_125K_pct,125K_150K_pct,150K_200K_pct,200K_MORE_pct,GARCIA_G15_pct,EMAN_G15_pct
33027,27.0,2174441.90888,6708.35606861,33.0,2397.99999847,639.9999994777857,108.9999998706475,8.0,293.0000004473606,0.0,10.0,71.99999985584589,1265.99999882,564.9999993018339,15.999999982831632,30.999999996180993,14.000000017600952,0.0,534.9999996199301,104.99999990470653,1804.99999911,869.9999991517695,543.9999995911406,86.99999990880323,8.0,251.00000050177286,0.0,1.0,43.999999959836586,847.4103460520929,31.709636287945006,17.307349297595174,42.84173337424275,67.32093195240044,58.71736019827436,44.129656343143715,28.46600660827197,37.85708949260116,26.83317314487514,46.00707293612773,105.04052428920448,115.57787930939627,101.69666143855918,53.37161520677,51.527868155921176,19.005788016764235,C33027,372,12,14,12,61,36,9,20,43,50,3,1,107,0,1,264,115,149,308,213,5,20,68,2,2398.0,671.2961871509931,107.86498829539067,9.222069910897876,442.56404102029285,0.0,0.0,122.62031568901274,1044.43239793,512.3310538119174,19.117559739503932,0.0,5.123372172721041,0.0,482.1401321672295,25.7202800420409,33-27,275,119,Cook,0.48199445960152054,0.301385041473337,0.04819944595662091,0.004432132966174293,0.13905817209170893,0.0,0.0005540166207717866,0.02437673129170741,0.03741945851342688,0.02042381164948774,0.05055606598837671,0.07944313196792387,0.06929035085755825,0.05207589988573367,0.033591761937872396,0.04467385802990181,0.03166491094885172,0.0542913750704898,0.12395473430147066,0.13638950698188826,0.1200087559850344,0.06298201981533169,0.06080627690702469,0.02242808115962735,0.22077922077922077,0.6915584415584416
50006,6.0,1701379.26468,6489.07892375,50.0,1727.99994936,891.9999636910824,239.99999709961733,4.999999997329449,184.99999372119575,0.0,9.99999984551339,24.999999780209897,370.9999952259891,143.99999764802655,3.000000031850081,3.0,0.0,0.0,207.9999975334497,13.000000012662795,1383.99995624,244.99999659419151,774.9999665171068,190.9999981718327,3.999999997208374,146.99999550337574,0.0,7.99999984551339,13.999999611607782,403.92852734626837,36.872431530128715,17.288594530960314,18.746018095821686,8.723527559448641,6.984425582695531,19.703553804936476,7.77299659798719,8.14616124768888,20.57660654198033,40.773043579104325,40.50208189532972,36.566235522202234,48.458053035454334,30.715314793233368,12.426944134893311,49.672538894403345,C50006,317,17,28,16,40,42,8,27,44,20,2,2,60,3,3,311,172,139,185,75,55,2,32,21,1728.0,1135.20312209,176.12716010165184,0.0,137.63569197373994,0.0,8.3925,100.44667831427363,170.19484752223636,151.0016147818721,12.122499999999999,0.0,0.0,0.0,7.070732740364251,0.0,50-6,195,83,Cook,0.1770231245236441,0.5599710917784984,0.13800578338942612,0.0028901734997704956,0.10621387294168701,0.0,0.005780346891951857,0.01011560697562626,0.09128454425433478,0.042801122873254355,0.046409245266679645,0.02159671072692121,0.017291241172248575,0.048779802541763964,0.019243495004064855,0.020167333318118357,0.050941206547516264,0.10094123296261165,0.10027041704981941,0.09052649923597937,0.11996689947554408,0.07604145959936773,0.03076520545982704,0.12297358451194877,0.17297297297297298,0.40540540540540543
42038,38.0,516635.786256,3068.56728327,42.0,1151.99998857,923.9999907101186,17.999999897065027,0.999999974266257,138.9999985331766,0.0,0.999999974266257,21.999999819863795,46.99999966546133,22.999999871331283,1.0,0.0,3.0,0.0,8.999999871331283,10.99999992279877,1080.99998914,37.99999966546133,880.9999910961247,16.999999897065027,0.999999974266257,129.9999986361116,0.0,0.0,13.999999871331283,571.0291932426095,8.773155103775839,17.28827592992312,20.900751597900435,5.78015132e-07,3.6311207e-07,2.07492611e-07,15.998106157204557,4.8532058e-08,5.160679604380116,42.833640138942606,38.963130378245,44.639880155094886,69.15310673089658,80.24856617072385,57.28354223238523,169.78635784598538,C42038,284,5,28,3,18,76,49,15,19,12,3,1,52,0,3,295,264,31,233,107,3,17,105,1,1152.0,834.5257525083613,13.870234113712376,0.0,222.6943143812709,0.0,0.0,51.62809364548495,29.28160535117057,29.28160535117057,0.0,0.0,0.0,0.0,0.0,0.0,42-38,240,36,Cook,0.035152636491414396,0.8149861239101518,0.015726179526226954,0.0009250693656914988,0.12025901937291818,0.0,0.0,0.012950971333930463,0.015363759344696838,0.030275642882198427,0.03660189679482896,1.0122339432730585e-09,6.358905539278216e-10,3.633660300653735e-10,0.02801626667519176,8.499050236715393e-11,0.009037505727290427,0.0750112965253322,0.0682331671293222,0.07817442730310467,0.12110257680208646,0.14053321112188594,0.10031631116282971,0.2973339364347513,0.45064377682403434,0.4592274678111588
08007,7.0,2309415.53775,6298.04677434,8.0,975.0000563541482,8.0,912.0000547145183,5.0,19.0,0.0,6.55851944e-07,12.00000032792597,19.00000065585194,9.0,10.000000655851943,0.0,0.0,0.0,0.0,0.0,779.0000477807137,15.000000655851943,8.0,734.0000461410839,4.0,15.0,0.0,6.55851944e-07,3.000000327925972,226.51712586170183,5.977046239218536,17.26223178861374,9.718871565962656,21.362224953301126,11.447696163479762,24.37181112192001,6.133168321554231,9.035928172504766,6.98351656e-07,15.418722650812946,41.03126556925362,43.682383472714704,6.885477491177252,1.6972109970255,11.733663729629914,0.759422926181403,C08007,319,5,6,73,83,25,4,8,12,40,1,5,57,0,0,362,213,149,379,155,76,27,109,12,975.0,38.97358971388857,842.99548245106,0.0,0.0,0.0,0.0,20.350515463917525,72.68041237113403,0.0,72.68041237113403,0.0,0.0,0.0,0.0,0.0,8-7,226,114,Cook,0.019255455373315203,0.010269575750080027,0.942233634301012,0.005134787875040014,0.01925545453140005,0.0,8.419151524681555e-10,0.003851091327237587,0.026386729994392445,0.07620718178789296,0.04290568110022919,0.09430732829597907,0.05053788370274952,0.10759367985624195,0.02707595859793306,0.03989070644495806,3.082997161222913e-09,0.06806868395560838,0.1811397942348294,0.19284362410365663,0.030397160766471684,0.0074926387599572415,0.0518003382083958,0.003352607107707443,0.287598944591029,0.40897097625329815
02028,28.0,841143.702777,4511.3528133,2.0,1324.99994217,1157.99994823,29.000001254423992,2.999999838003901,71.9999956551593,1.999999999712555,1.999999999712555,10.999999322537725,47.999997870289505,23.999999005124526,0.0,0.999999915425007,0.999999915425007,0.0,17.99999928088605,3.999999753428908,1259.99994441,41.999998040014376,1109.9999498,26.00000118775407,2.999999838003901,67.99999597113528,1.999999999712555,0.999999999712555,7.999999576262704,702.4371583223289,17.25515675131644,17.255154162639588,15.732642157111515,14.210127068741526,7.649712894264147,38.83700021842181,15.732641405556919,7.649712779796135,23.463288976859275,49.772589595497664,97.21331808442676,117.8544457364423,21.183828484433015,46.75806123695206,89.48462819497747,122.38485057489221,C02028,308,15,27,8,36,76,8,21,21,16,0,2,74,1,2,344,273,71,136,59,4,24,46,3,1325.0,1150.52475381,28.385382059800662,0.0,72.06661229036942,0.0,0.0,16.150898203592817,57.87235363160722,57.87235363160722,0.0,0.0,0.0,0.0,0.0,0.0,2-28,218,50,Cook,0.03333333324842411,0.8809523799778911,0.020634922487975726,0.002380952357429399,0.053968253151770215,0.0015873016571036939,0.0007936508284377815,0.006349206293027843,0.02456469813261008,0.024564694447331156,0.02239722368145599,0.02022974852680116,0.01089024520361992,0.055288931911259435,0.022397222611531674,0.010890245040661552,0.03340268762674514,0.07085699981244216,0.13839432742511362,0.1677793441592994,0.030157613721670952,0.06656547234577828,0.127391649394942,0.17422889595873745,0.3382352941176471,0.4338235294117647
11003,3.0,2913051.85921,9945.41414116,11.0,1053.99998765,416.99999406492515,59.99999991122118,5.0,45.999999536968886,0.0,5.0,21.0,499.99999413467714,255.99999835249685,2.0,2.999999736264224,1.0,3.0,218.99999599436367,16.00000005155235,904.9999890805113,380.99999558028424,405.99999406492515,47.99999991122118,4.0,42.9999995240808,0.0,4.0,19.0,550.8910007688905,58.772076234203354,17.22252511917098,18.562798234097897,30.932119652297153,34.82916852913134,42.181502086181005,26.916228758057475,20.85821851845892,32.82707534285936,57.38977351389674,64.68245971312025,45.62974589676867,38.68328107818493,33.04676675145502,15.324746158530552,13.03251518247692,C11003,254,13,7,3,41,27,5,21,26,53,0,2,51,1,3,267,74,193,267,111,55,13,73,15,1054.0,313.5699507888253,61.273984708079105,0.0,57.11302559861102,0.0,0.0,11.489941822090065,610.5530970823946,335.9641178414772,1.242925787506674,36.92115690150204,7.213075060532688,0.0,194.3888405208699,34.82298097050582,11-3,134,90,Cook,0.4209944753340648,0.4486187833852076,0.05303867457500153,0.0044198895560916395,0.04751381220210755,0.0,0.0044198895560916395,0.02099447539143529,0.10668548978323096,0.031263035873036825,0.033695954750012976,0.056149255676938854,0.06322333906438753,0.07656959730202048,0.048859445372115194,0.03786269604939389,0.05958905717654109,0.10417627703810116,0.1174142609388092,0.08282899127610042,0.07021948266389147,0.05998785005623785,0.027818109457481553,0.023657157521700584,0.27340823970037453,0.4157303370786517
47042,42.0,1562236.14865,11118.0475783,47.0,1033.00002209,757.000021524076,13.000001072353205,2.0,68.99999976304554,0.0,1.0,32.99999970860399,158.00000002665763,77.9999996261318,0.0,1.0,1.0,0.0,72.99999954091595,5.000000859609877,917.0000190243892,120.00000012334895,698.000018142029,13.00000089727437,2.0,65.9999997263924,0.0,0.0,18.00000013534429,589.7582511466677,22.687637508878147,17.156522490157847,22.108315194360017,13.567870800768484,16.882807650356337,9.891544483914352,32.564226851581566,23.715077535758542,21.08279555237111,56.944872804064836,49.63310040706599,91.63648253042629,61.46665244839273,43.63196892140939,40.6131059552374,66.17527001192461,C47042,409,7,17,8,82,34,4,9,25,65,1,1,150,6,0,289,133,156,176,74,44,2,47,9,1033.0,826.219922922452,17.973532658155367,0.0,42.790819141342006,0.0,3.236812570145903,30.934422425479205,111.8444902824257,97.17205429814173,0.0,0.0,0.0,0.0,13.986485571060832,0.68595041322314,47-42,256,146,Cook,0.13086150232692345,0.7611777575366272,0.014176663716000003,0.0021810250365401646,0.07197382590745292,0.0,0.0,0.019629225476456125,0.0384693854893366,0.02909077144202798,0.03748708076805164,0.023005817679343114,0.028626657817048044,0.016772201939832483,0.05521622934188186,0.04021152309382579,0.035748199387426634,0.09655629691207686,0.08415838237203853,0.15537973797273266,0.10422347178506285,0.07398280369384523,0.06886398939950952,0.11220745090596011,0.26704545454545453,0.42045454545454547
18020,20.0,1542250.93886,6646.2956439,18.0,717.0000468758014,0.999999855837195,700.0000460528153,1.000000058691663,2.000000790925019,0.0,1.8632e-11,1.000000117457854,12.000000000055897,1.0,9.000000000055897,0.0,0.0,0.0,0.0,2.0,560.0000378860052,9.000000000018632,0.999999855837195,546.0000370630563,1.000000058691663,2.000000790925019,0.0,1.8632e-11,1.000000117457854,228.64886956440046,22.393779075953514,17.055888387845176,6.17016228638088,12.72221702586361,11.508052972300266,21.341399557357388,9.602709754657566,10.194181178605891,28.60157235140826,12.863309326530755,24.003386607889468,25.014381627240123,14.483080208958228,5.386050736106889,4.677567019073559,2.631131448228877,C18020,194,6,3,66,30,18,0,4,7,25,4,0,29,1,0,251,148,103,207,113,5,26,61,2,717.0,2.867811799850635,669.1543517538228,0.0,0.0,0.0,6.484502446982055,0.0,38.49333399934454,0.0,0.0,0.0,0.0,0.0,38.49333399934454,0.0,18-20,140,57,Cook,0.016071427484172226,0.0017857139074707654,0.9750000002217879,0.0017857142697108625,0.003571429742174666,0.0,3.3271426320497445e-14,0.0017857143746504822,0.09793960109497134,0.0745942388446459,0.026985317260197577,0.05564084812708997,0.05033067950094959,0.09333700008233123,0.04199762619842255,0.04458443725537262,0.12508949817201018,0.05625791787659689,0.10497924898390436,0.10940085413452988,0.06334201536421318,0.023555991098350357,0.02045742464410519,0.01150730136230917,0.2946859903381642,0.5458937198067633
42037,37.0,509672.107601,3476.09972536,42.0,978.0000132365162,774.0000107446591,17.000000159681626,1.000000025733743,107.00000165769848,0.0,2.000000036051317,19.000000216247713,58.0000003964441,46.000000164780225,0.0,0.0,1.0,0.0,7.000000144145076,4.000000087518804,913.000012592992,47.0000003964441,732.0000103070652,17.000000159681626,1.000000025733743,100.00000153928715,0.0,1.000000010317573,15.00000015446265,563.3391173985194,8.655007007647425,17.055454163210964,20.619280746222966,1.81239335e-07,0.0,5.2861473e-08,15.782659273361178,1.69062862e-07,5.091180475605015,42.25679804603732,38.43841250433032,44.038711569711474,68.22181820254633,79.16785499340672,56.51210300591891,167.4998370073571,C42037,216,10,15,3,29,70,16,10,19,5,1,4,30,4,0,200,185,15,155,102,4,14,35,0,978.0,708.4775919732441,11.7752508361204,0.0,189.0581939799331,0.0,0.0,43.83010033444816,24.85886287625418,24.85886287625418,0.0,0.0,0.0,0.0,0.0,0.0,42-37,181,25,Cook,0.051478641564265036,0.8017524646337381,0.018619934200658207,0.0010952902649953575,0.1095290253669102,0.0,0.001095290248110177,0.016429353721323033,0.015363760016552638,0.030275643278550337,0.03660189770140957,3.217233268603057e-10,0.0,9.3835970852002e-11,0.028016267264103643,3.001085079635983e-10,0.009037505684171039,0.07501129735349775,0.06823316776196474,0.07817442497705596,0.12110257586512424,0.14053321089968177,0.10031631260916134,0.2973339358730591,0.22580645161290322,0.6580645161290323
50020,20.0,1982074.59959,5638.13745186,50.0,1515.99997987,576.999982082888,116.00000383079245,0.999999858500922,346.99999196797523,0.0,4.6507048e-08,32.000000096386316,443.00000198901296,220.00000012429436,8.000000735014591,2.999999759153314,3.000000001827024,5.0,186.0000007009828,18.000000667740878,1127.99998299,292.9999995572272,464.9999882874646,88.00000194420358,0.999999851192825,265.9999925151685,0.0,4.6507048e-08,15.000000785287371,506.80957027862263,42.57393417864464,17.039130083072806,29.42171815964064,33.49982736568301,18.973840537967472,25.44676139607168,17.662954968245682,46.15238533470149,25.910062049041187,63.203895304630585,47.578450330024474,39.390546303165266,33.36768123323002,37.97531014437262,9.964523424230743,18.648549465900267,C50020,280,25,32,4,60,32,5,15,19,23,1,0,58,0,1,318,129,189,201,86,63,12,30,10,1516.0,683.089404883527,164.79643908608168,0.0,317.2429888595859,0.0,3.405665419561732,23.204223415393002,324.26127833585053,93.09719013135226,0.0,0.0,0.0,0.0,231.16408820449826,0.0,50-20,137,90,Cook,0.25975177657411785,0.4122340383861397,0.07801418729718519,0.0008865247041423849,0.2358155997574396,0.0,4.12296531040039e-11,0.013297873237131379,0.0840038086795387,0.033620379492252696,0.05805280698126086,0.06609943720531207,0.037437810275635586,0.05020970969842207,0.0348512656509926,0.09106454976635277,0.05112386104863198,0.12470935635624192,0.09387835810572369,0.07772257789352714,0.06583869601137537,0.07493013623143578,0.019661277151401594,0.036795969451895075,0.14925373134328357,0.42786069651741293
38032,32.0,2235083.88356,7524.18175881,38.0,1501.99998174,1001.99998848,6.999999999369591,1.35081e-10,87.9999991004479,0.0,2.999999776968297,11.999999437915532,389.99999494733964,228.9999947409205,5.999999997805975,2.7830959e-08,2.000000000270162,0.0,136.0000000387598,17.000000141752285,1171.99998598,264.999997063498,822.9999899976492,5.999999929606717,1.35081e-10,69.99999932553854,0.0,2.999999776968297,4.999999889144627,591.8955035777902,54.25152681743312,17.025282341342656,23.53494918183391,43.57577267369374,36.09911226739279,26.89109648605121,13.019334269308231,20.46458122525921,9.448224261700894,76.33290229636448,43.75624021279975,65.01351798865323,13.52007942294578,44.19107985862228,93.75544427427826,11.016360000110685,C38032,222,23,14,9,29,38,15,13,28,10,0,0,36,5,2,277,166,111,259,143,17,6,89,4,1502.0,665.3263088446462,64.69437652811736,0.0,21.564792176039123,0.0,0.0,59.96687370600414,690.4476487451932,332.8853876123994,0.0,0.0,0.0,0.0,323.67473057044657,33.88753056234719,38-32,173,36,Cook,0.22610921521633887,0.7022184298999586,0.005119453926093397,1.1525682731732143e-13,0.05972696259634006,0.0,0.002559726802777873,0.004266211560543441,0.09165727140940018,0.02876400012912938,0.03976200028480333,0.07362071921529097,0.060988995606803834,0.045432168893840955,0.02199600130531682,0.034574652285003615,0.0159626559157653,0.12896347722690948,0.07392561685011866,0.10983951997552012,0.022842003936880552,0.07466027295612737,0.15839864250963412,0.018612001499455307,0.3436293436293436,0.5521235521235521
39023,23.0,5759852.9108,13588.183978,39.0,1061.0000082,888.0000080913483,7.0,2.0,36.99999791130945,1.0,5.0,15.99999895237785,105.00000324014118,61.0000011510075,3.999999427149061,1.0,0.0,1.0,30.99999997826196,7.000002683722663,854.0000047968848,69.00000141825127,736.0000048030842,5.0,2.0,27.999998668420165,1.0,4.0,8.999999907129414,565.8548615770496,1.555548915e-06,17.023204402112373,69.58876208773445,35.39776292247774,6.025151607477701,1.202148843e-06,17.853604136989212,8.71005218e-07,18.2688031480921,31.65146354992795,38.941635840735586,109.43805253007137,93.3997638862612,26.70789893227832,44.435491921594895,57.12326298259372,C39023,377,54,63,20,31,70,20,20,37,12,0,0,45,3,2,378,243,135,320,153,6,5,152,4,1061.0,675.0673905759061,6.10807453416149,0.0,46.567164273330775,0.0,0.0,33.06679422491367,300.190576391688,231.09033017837106,0.0,0.0,0.0,0.0,69.10024621331691,0.0,39-23,326,35,Cook,0.08079625413428683,0.8618266986756449,0.005854800903881961,0.002341920361552784,0.032786883502512014,0.001170960180776392,0.004683840723105568,0.010538641518239772,2.7490245655301997e-09,0.030084047267294547,0.12297987843347158,0.06255625837308071,0.010647874599301797,2.124482662655907e-09,0.03155156092011092,1.539273190253221e-09,0.032285316233170734,0.05593565717844085,0.06881912392199727,0.19340304371524736,0.16505957663057635,0.04719920379908522,0.07852807307823109,0.1009503794372111,0.475,0.478125
05023,23.0,2663444.05882,7493.24657893,5.0,1168.00006893,619.0000304568123,373.0000223430102,2.0,74.00000507353457,0.999999992197521,3.0,38.000002277214655,58.00000878688615,34.00000156304743,10.000000298565023,0.0,0.0,0.0,10.000005935948884,4.000000989324814,992.0000642327107,43.00000650967149,524.0000296001297,336.0000210707253,2.0,64.00000476716707,0.999999992197521,1.0,21.00000229281961,452.22062415101436,28.285385033903058,17.0131792098611,21.26027809832422,30.252527262993826,13.61225923762472,30.187380244535547,5.546782748317426,5.810914008916892,27.36345613110924,66.57518276722023,41.73359151471076,57.64315501279375,27.99804362496496,11.223878520584314,16.307160877986703,51.40744985716757,C05023,586,10,12,28,236,36,5,10,14,88,2,0,139,3,0,493,275,218,215,66,12,2,134,1,1168.0,598.4856352469418,258.65471295873306,1.163544997715852,130.89091924267805,0.0,7.944444444444445,57.9883254657124,112.87241764377443,69.12857215369777,0.0,0.0,5.42987665600731,0.0,13.186843307446324,25.127125526623015,5-23,291,303,Cook,0.043346777948982305,0.5282258020874542,0.33870967672831115,0.0020161289017122737,0.06451612966040442,0.0010080644429907352,0.0010080644508561369,0.021169355779288815,0.06254775550541332,0.03762141375529066,0.047013066107362174,0.06689771683852108,0.030100925324182137,0.06675365658346176,0.012265656301569157,0.012849732406225677,0.06050908487971017,0.14721836911398392,0.09228590932370714,0.12746688659105565,0.061912354567038294,0.024819475099473166,0.036060188339709816,0.11367780926329576,0.6232558139534884,0.30697674418604654
38025,25.0,2231183.40767,8028.67807489,38.0,1173.99633827,823.9972512354988,10.99987735039211,1.9999999751552,48.99979576986208,0.0,0.0,21.99995798729594,265.999455950251,94.99996453175335,1.9999999751552,3.9999999875776,0.0,0.0,136.9994916184068,27.999999837357993,928.997163165617,163.99970163916436,704.9977148519181,5.999964921839263,0.9999999875776,41.99981153414016,0.0,0.0,10.999970230977414,427.8369511559212,4.324816598554146,16.997427990583457,25.331070037349033,11.120959315568877,6.279265300264942,6.645732444797271,1.009541049829971,15.282236373077906,48.5189140360653,80.8732698684449,70.24395231680636,11.423823463547299,65.4911050615702,35.53235611525372,12.622137625647307,16.140343558560478,C38025,225,26,26,6,20,44,11,30,19,6,0,0,30,6,0,244,149,95,255,131,5,14,103,2,1174.0,667.4478688524591,6.928524590163933,0.0,56.19803278688524,0.0,0.0,95.45967213114756,347.9659016393442,228.64131147540982,0.0,0.0,13.087213114754096,0.0,106.23737704918032,0.0,38-25,167,31,Cook,0.17653412533610427,0.7588803742409648,0.006458539551825971,0.0010764295384606303,0.04520983830674264,0.0,0.0,0.011840693025901516,0.010108562588783985,0.03972875167668466,0.0592072984086813,0.025993452144613724,0.01467677180126623,0.015533329757614357,0.002359639687741822,0.0357197673828515,0.11340515096926032,0.18902824931306922,0.16418393064699688,0.026701348335347482,0.15307491530272843,0.08305116240954205,0.029502214784265526,0.03772545479055239,0.403921568627451,0.5137254901960784
44007,7.0,2406257.69566,6929.33266596,44.0,772.9998334254158,659.9998577759048,9.999997845089467,0.999999784508947,70.99998470013522,0.0,0.999999784508947,12.999997198616306,16.999996336652092,9.999997845089467,0.0,0.0,0.0,0.0,5.99999870705368,0.999999784508947,750.999838166219,16.999996336652092,644.9998610082706,9.999997845089467,0.999999784508947,66.99998556209943,0.0,0.999999784508947,9.999997845089467,910.197795772598,56.89751484202996,16.99590534190665,31.95081680116941,38.22657273066622,14.915116598719269,36.80646419959225,44.263968513941705,11.050752098573945,36.00776480175838,62.82689672798586,87.29263665898338,113.41255835784858,140.4045327672173,79.21265969481263,61.165621312896846,78.76801432449565,C44007,333,14,24,5,42,113,12,29,10,7,0,0,74,2,0,306,256,50,264,153,17,33,57,4,772.9999999999999,608.531914893617,0.0,0.0,145.82836879432622,0.0,0.0,0.0,18.639716312056738,18.639716312056738,0.0,0.0,0.0,0.0,0.0,0.0,44-7,240,47,Cook,0.022636484687083885,0.8588548601864181,0.013315579227696404,0.0013315579227696408,0.0892143808255659,0.0,0.0013315579227696408,0.013315579227696404,0.06251115428568355,0.018672760383340755,0.035103157741717864,0.04199809415954317,0.016386676245528538,0.040437874460407836,0.04863115327187688,0.012141044671717532,0.039560373546273106,0.06902554260160218,0.09590512860436809,0.12460210174600703,0.15425716632068803,0.08702796256232964,0.06720036193998688,0.0865394474589289,0.2159090909090909,0.5795454545454546
06016,16.0,2919633.02159,7510.16264054,6.0,891.999986938726,3.0,847.9999890167135,1.0,0.0,0.0,0.0,9.999999603785541,29.99999831822707,12.999999307791162,4.999999900946385,1.0,0.0,0.0,2.999999703422389,7.999999406067133,725.9999883241157,23.999998615387913,3.0,689.9999901049423,0.0,0.0,0.0,0.0,8.999999603785541,345.46390790485833,73.2468066803,16.98352144445945,11.50558379981481,2.347038066190737,7.14042298855264,26.856989105940514,8.907381118152655,17.12352903177153,30.830976849895237,7.843501423151221,50.70607987054628,38.58184810221146,15.039501142619438,3.759875828406802,17.295426202926855,17.29542624991871,C06016,306,8,10,91,74,12,4,9,9,35,6,1,43,1,0,337,185,152,178,71,57,6,37,7,892.0,8.65374894692502,676.3813117878011,0.0,0.0,0.0,0.0,28.841940107733897,178.12299915754002,29.566975568660492,0.0,0.0,0.0,0.0,0.0,148.55602358887953,6-16,209,115,Cook,0.03305784986414262,0.004132231471415229,0.9504132247959465,0.0,0.0,0.0,0.0,0.012396693868495736,0.21202448361254675,0.04916149286754654,0.033304734696000364,0.006793873433623976,0.02066908532314505,0.07774180888770875,0.025783825500537587,0.049566767005042374,0.08924514585872793,0.022704257213784954,0.14677677960069527,0.11168127037119317,0.04353421818745058,0.010883556117944112,0.0500643505940136,0.05006435073003897,0.20786516853932585,0.398876404494382
31037,37.0,1576398.81046,5319.71774217,31.0,1406.00001569,191.00000235602533,32.0000003234529,3.0,18.000000212091926,0.99999990188498,0.99999990188498,12.99999962578655,1147.00001337,419.0000055872032,31.999999683638954,26.999999509424903,0.999999901208401,0.0,599.0000089295395,68.99999975567852,971.0000139618827,746.0000121227608,172.0000019930885,24.000000422244497,1.0,14.000000212091926,0.99999990188498,0.99999990188498,11.999999407926985,412.21824008489494,45.37343604687134,16.98019687483655,21.452008123156844,69.91343653081847,31.391560371691213,17.88401259766149,17.311899989844203,7.324265801299237,22.16430953948437,17.97774421473676,33.10465354214108,73.86284198354961,21.30695461059339,7.324266324006707,4.660896068347676,4.185757465855988,C31037,150,8,8,7,14,29,13,20,33,3,0,1,13,0,1,188,76,112,204,131,10,12,49,2,1406.0,184.93486863588313,48.56914119359534,7.962154294032024,0.0,0.0,43.00443599493029,35.0334788937409,1086.49592099,443.1877729257642,0.0,0.0,0.0,0.0,623.7438773307653,19.564270731288847,31-37,98,54,Cook,0.7682801250217547,0.17713697169919965,0.024716786897169534,0.0010298661025964267,0.014418125654776258,0.0010298660015510934,0.0010298660015510934,0.012358392621401192,0.11007139334136896,0.041192250181213565,0.052040414608385294,0.16960296690515209,0.07615276889549144,0.04338481624194586,0.04199692858394349,0.01776793234523254,0.05376838621920201,0.043612199719823906,0.08030856066758058,0.17918382740253758,0.0516885293727063,0.0177679336132683,0.011306865187207098,0.010154226714940963,0.24019607843137256,0.6421568627450981
40009,9.0,1121428.61099,4359.38018325,40.0,1504.99994546,561.9999848555254,235.99999008171298,2.00000020391807,402.99998095701983,0.0,1.0,30.999997386724985,269.9999919783463,129.999991122895,1.0,4.0,1.999999000426256,0.0,116.99999952228623,16.000002332738802,1198.99996093,205.99999185497967,478.999991014509,165.9999975869938,2.00000020391807,315.99998424611323,0.0,1.0,28.999996024797262,344.86688280433003,36.30032359850417,16.973202334658136,39.92877060939715,21.805926288230634,25.96395641747782,20.2628321571611,28.716532920089318,17.169928458042413,10.00351027911092,21.226237879568135,34.716104074056624,30.284302443700284,17.72418681638969,14.153315330902897,7.967508037923905,1.670245159116839,C40009,258,25,7,18,38,32,6,23,23,26,0,1,52,2,3,257,161,96,293,111,9,17,149,7,1505.0,579.1845569798234,215.35610651543908,0.0,418.10216139791754,0.0,0.0,21.342675696576286,271.0144994102438,195.01011099914857,0.0,0.0,5.940527577937649,0.0,68.35919199493824,1.704668838219327,40-9,187,77,Cook,0.17180984033994173,0.39949958850955625,0.13844870975494986,0.0016680569383561755,0.2635529562494806,0.0,0.0008340283841413586,0.024186819824667482,0.10525894311255217,0.049216678031356126,0.11578024043570419,0.06322998053890504,0.07528689390627631,0.05875551746920794,0.08326845618395447,0.04978711878166701,0.029006874182194796,0.06154907570992092,0.10066522999181045,0.08781446973811903,0.05139428486801386,0.04103993754289588,0.023103140473028534,0.004843159034393279,0.5085324232081911,0.378839590443686
